Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount
14307,54679,02-06-2024,Withdrawal,273141
14308,56670,30-06-2025,Deposit,726080
14309,52015,24-08-2024,Withdrawal,542488
14310,54935,07-08-2025,Withdrawal,721293
14311,57287,07-11-2023,Deposit,6529
14312,50452,17-11-2025,Withdrawal,34239
14313,55751,15-03-2024,Withdrawal,38624
14314,53523,14-04-2024,Deposit,768530
14315,52226,18-05-2025,Withdrawal,30683
14316,54859,08-08-2024,Withdrawal,38147
14317,56567,26-06-2023,Deposit,352631
14318,51323,31-10-2023,Withdrawal,442553
14319,53406,15-12-2024,Deposit,41708
14320,50632,26-04-2024,Deposit,48471
14321,53948,21-08-2024,Withdrawal,571
14322,57385,03-05-2026,Deposit,74133
14323,51675,22-04-2025,Deposit,34253
14324,56707,29-05-2025,Withdrawal,705065
14325,52465,19-03-2026,Withdrawal,731051
14326,50261,05-08-2025,Withdrawal,37727
14327,57460,09-06-2026,Deposit,17406
14328,50334,02-03-2024,Deposit,921969
14329,52082,23-02-2024,Deposit,18549
14330,53034,17-12-2023,Deposit,756620
14331,52657,27-02-2026,Withdrawal,121070
14332,50820,17-07-2024,Deposit,26936
14333,56972,14-01-2026,Deposit,371905
14334,55948,01-10-2024,Withdrawal,25226
14335,51354,11-12-2023,Deposit,352777
14336,54018,13-09-2024,Deposit,20241
14337,50156,11-10-2023,Deposit,503852
14338,51898,24-05-2026,Deposit,30434
14339,55472,19-03-2026,Deposit,972088
14340,57427,23-08-2024,Deposit,759148
14341,52529,04-04-2025,Withdrawal,303692
14342,53775,18-11-2025,Withdrawal,1314
14343,56623,15-11-2023,Withdrawal,713701
14344,52331,12-10-2023,Withdrawal,458591
14345,50369,13-08-2023,Withdrawal,118531
14346,52301,06-11-2025,Deposit,29180
14347,50573,31-01-2024,Deposit,726949
14348,56510,17-02-2025,Withdrawal,87743
14349,57376,17-09-2023,Deposit,799874
14350,52802,07-02-2024,Withdrawal,786804
14351,56898,25-11-2023,Deposit,29979
14352,57335,13-06-2024,Deposit,460644
14353,56868,09-12-2023,Withdrawal,21174
14354,56986,13-07-2025,Deposit,814174
14355,53230,11-11-2025,Withdrawal,163851
14356,56786,08-08-2023,Deposit,381210
14357,57178,03-03-2025,Withdrawal,129579
14358,51299,21-08-2023,Withdrawal,27266
14359,52913,12-05-2025,Withdrawal,11327
14360,56864,20-09-2025,Withdrawal,18331
14361,52471,13-10-2024,Deposit,25026
14362,51272,29-09-2024,Withdrawal,1117
14363,52401,07-01-2025,Withdrawal,705560
14364,51332,03-06-2026,Withdrawal,927119
14365,50964,07-10-2023,Deposit,46957
14366,53878,24-12-2025,Deposit,646815
14367,56162,23-01-2024,Deposit,16534
14368,53077,06-02-2025,Withdrawal,969884
14369,55972,06-08-2025,Deposit,25147
14370,53468,10-07-2023,Deposit,956488
14371,55265,20-11-2025,Withdrawal,25925
14372,51636,18-03-2024,Withdrawal,38920
14373,55783,29-06-2025,Withdrawal,46382
14374,53664,24-04-2026,Withdrawal,322036
14375,51172,26-01-2026,Deposit,359732
14376,51207,05-09-2024,Deposit,19779
14377,52005,07-02-2026,Deposit,62348
14378,50327,07-07-2025,Withdrawal,640102
14379,55241,05-12-2025,Deposit,731468
14380,51515,13-03-2024,Withdrawal,730412
14381,51634,10-07-2023,Deposit,6864
14382,55507,23-05-2024,Deposit,866386
14383,53887,11-04-2024,Withdrawal,762425
14384,56655,14-05-2025,Deposit,19214
14385,53649,23-07-2023,Withdrawal,4305
14386,54004,10-03-2025,Withdrawal,318526
14387,55042,10-08-2025,Withdrawal,13764
14388,51818,07-06-2026,Withdrawal,2390
14389,53389,31-12-2025,Withdrawal,933217
14390,57070,01-06-2025,Deposit,220127
14391,50166,22-02-2024,Withdrawal,808134
14392,55329,09-03-2024,Deposit,523291
14393,51553,02-08-2023,Deposit,35288
14394,52802,09-08-2024,Deposit,940255
14395,53949,07-07-2024,Deposit,41499
14396,54228,05-03-2025,Deposit,22129
14397,52934,25-03-2024,Deposit,22205
14398,54961,01-11-2023,Deposit,22787
14399,54238,06-01-2024,Deposit,2191
14400,54318,05-05-2025,Withdrawal,60154
14401,57496,21-02-2025,Deposit,579471
14402,52282,30-07-2025,Withdrawal,498685
14403,50014,08-08-2024,Deposit,351086
14404,57406,08-12-2023,Deposit,542278
14405,52838,27-09-2023,Withdrawal,1188
14406,54679,19-12-2024,Withdrawal,351236
14407,51849,02-08-2025,Deposit,571326
14408,52198,03-05-2026,Deposit,9841
14409,53486,16-08-2023,Withdrawal,48332
14410,54219,10-09-2023,Withdrawal,904529
14411,52601,20-09-2024,Withdrawal,80418
14412,55457,25-06-2023,Withdrawal,26571
14413,51224,14-09-2023,Withdrawal,324822
14414,53181,21-09-2025,Withdrawal,8753
14415,57248,13-11-2023,Withdrawal,132827
14416,53383,23-05-2026,Withdrawal,834848
14417,56546,04-01-2024,Withdrawal,246448
14418,51431,20-09-2023,Withdrawal,15123
14419,51092,02-04-2024,Withdrawal,142219
14420,53028,10-07-2023,Withdrawal,16506
14421,55462,19-11-2025,Deposit,462877
14422,53904,26-07-2024,Deposit,574949
14423,57461,27-12-2025,Deposit,111496
14424,51640,09-10-2024,Withdrawal,567515
14425,52045,25-12-2025,Withdrawal,914943
14426,55375,30-06-2025,Withdrawal,17414
14427,53823,15-12-2023,Withdrawal,22260
14428,55329,12-07-2024,Withdrawal,393897
14429,51779,13-07-2024,Deposit,22811
14430,53003,25-11-2024,Withdrawal,461925
14431,57304,17-11-2023,Deposit,2530
14432,53590,01-11-2023,Deposit,603738
14433,51436,19-09-2024,Deposit,34272
14434,55139,14-03-2025,Deposit,18447
14435,50917,20-12-2023,Deposit,35951
14436,54549,20-05-2026,Deposit,4143
14437,51366,13-05-2025,Deposit,708936
14438,51183,03-03-2024,Withdrawal,29099
14439,51254,25-09-2023,Withdrawal,35197
14440,55756,16-07-2023,Withdrawal,15617
14441,52439,26-02-2026,Deposit,543530
14442,53136,22-02-2024,Deposit,555361
14443,56807,31-07-2024,Withdrawal,439842
14444,51348,07-01-2026,Withdrawal,551712
14445,55113,05-11-2025,Deposit,10234
14446,53296,04-07-2025,Withdrawal,593984
14447,53971,26-03-2026,Withdrawal,13134
14448,50928,06-01-2026,Withdrawal,12427
14449,53580,17-11-2025,Withdrawal,936277
14450,53972,15-06-2026,Deposit,610719
14451,51072,12-04-2025,Withdrawal,30607
14452,50336,14-06-2025,Withdrawal,27500
14453,54509,30-12-2023,Withdrawal,218512
14454,52772,13-08-2023,Withdrawal,282690
14455,53547,22-09-2025,Deposit,464050
14456,56308,07-02-2024,Withdrawal,735279
14457,56887,18-12-2023,Withdrawal,381541
14458,56926,23-08-2025,Deposit,46629
14459,56758,08-12-2025,Deposit,369449
14460,56508,25-08-2023,Deposit,39144
14461,57404,10-01-2026,Deposit,423552
14462,54848,18-08-2023,Withdrawal,910952
14463,50232,13-03-2026,Withdrawal,254118
14464,51311,26-07-2023,Withdrawal,136793
14465,52749,01-06-2024,Withdrawal,30073
14466,53453,02-02-2026,Withdrawal,21443
14467,50790,07-05-2024,Withdrawal,26387
14468,55712,05-11-2024,Withdrawal,4759
14469,50297,16-02-2025,Deposit,24964
14470,53444,12-09-2023,Deposit,37227
14471,50568,14-10-2024,Deposit,32957
14472,56772,12-12-2023,Withdrawal,872063
14473,55122,02-07-2023,Deposit,357295
14474,55547,16-01-2026,Deposit,49407
14475,53856,15-07-2025,Deposit,501843
14476,54946,06-08-2024,Deposit,44106
14477,57386,10-05-2025,Deposit,697506
14478,55966,01-10-2023,Withdrawal,38214
14479,52748,16-08-2023,Deposit,863464
14480,55805,11-11-2024,Deposit,222736
14481,51886,29-02-2024,Deposit,46640
14482,55826,20-06-2023,Deposit,537986
14483,54482,16-08-2023,Deposit,326864
14484,54528,08-12-2025,Withdrawal,41814
14485,56255,31-12-2025,Withdrawal,854629
14486,51415,04-11-2025,Withdrawal,678905
14487,52467,07-10-2024,Withdrawal,48343
14488,52534,12-04-2025,Withdrawal,732672
14489,53234,02-03-2024,Withdrawal,34945
14490,52521,12-07-2025,Withdrawal,43736
14491,53431,04-03-2026,Deposit,36840
14492,56279,20-07-2024,Deposit,22082
14493,54708,29-10-2024,Deposit,33254
14494,54336,27-10-2025,Deposit,41227
14495,53019,16-01-2026,Deposit,44828
14496,53979,22-04-2026,Deposit,50907
14497,54179,22-06-2023,Deposit,877599
14498,53371,11-06-2025,Deposit,829316
14499,51709,29-05-2024,Withdrawal,167641
14500,57036,15-12-2025,Withdrawal,517510
14501,50049,20-12-2023,Withdrawal,76438
14502,51920,12-04-2024,Deposit,33552
14503,51906,13-07-2025,Withdrawal,48448
14504,57060,07-11-2023,Deposit,36368
14505,57036,23-08-2024,Deposit,628217
14506,56171,09-07-2023,Withdrawal,11945
14507,50277,19-08-2025,Deposit,46033
14508,55378,03-04-2026,Deposit,318519
14509,55856,17-01-2024,Withdrawal,289362
14510,51498,27-06-2025,Withdrawal,30401
14511,52863,16-12-2023,Deposit,4162
14512,50021,05-01-2025,Deposit,43874
14513,50122,09-03-2025,Withdrawal,48816
14514,51073,11-04-2026,Deposit,24003
14515,55579,18-03-2026,Withdrawal,46041
14516,51464,02-08-2025,Deposit,40697
14517,56568,18-09-2023,Withdrawal,540392
14518,56680,20-05-2024,Withdrawal,8676
14519,57395,25-02-2026,Withdrawal,352731
14520,51863,14-12-2024,Deposit,25685
14521,55899,26-07-2024,Withdrawal,213219
14522,55409,25-02-2024,Withdrawal,47611
14523,57353,02-03-2026,Deposit,15778
14524,53436,26-08-2025,Deposit,47978
14525,50999,29-11-2025,Deposit,46583
14526,54886,12-02-2025,Deposit,456034
14527,54734,02-06-2024,Deposit,18809
14528,51258,29-10-2024,Withdrawal,746307
14529,52200,01-12-2023,Deposit,679286
14530,52260,20-11-2025,Deposit,310089
14531,56126,24-04-2024,Withdrawal,147195
14532,52501,01-06-2024,Withdrawal,1555
14533,51560,28-07-2025,Withdrawal,20783
14534,54746,22-07-2023,Deposit,32909
14535,51346,11-08-2025,Withdrawal,41892
14536,54695,22-10-2024,Deposit,33397
14537,52203,02-02-2025,Deposit,362934
14538,55691,07-11-2023,Deposit,146020
14539,51440,04-05-2025,Deposit,17416
14540,56474,17-08-2023,Deposit,43855
14541,53526,05-07-2024,Withdrawal,14722
14542,53291,26-06-2024,Deposit,3328
14543,57486,25-09-2024,Withdrawal,390469
14544,55660,27-01-2024,Deposit,336260
14545,51461,29-06-2024,Withdrawal,913059
14546,55380,22-06-2025,Withdrawal,10059
14547,51128,24-08-2024,Deposit,49339
14548,52016,26-07-2025,Deposit,27439
14549,53331,13-09-2024,Withdrawal,306113
14550,55818,09-09-2025,Deposit,673512
14551,54145,28-02-2025,Deposit,614377
14552,55283,19-11-2025,Withdrawal,31976
14553,51747,08-06-2025,Deposit,6561
14554,57159,31-10-2024,Deposit,465275
14555,54178,01-10-2025,Withdrawal,234317
14556,54743,12-11-2025,Deposit,510175
14557,53262,16-08-2023,Deposit,972640
14558,56878,19-11-2024,Withdrawal,10558
14559,55332,08-10-2024,Deposit,336073
14560,52578,24-04-2025,Deposit,39039
14561,57007,16-06-2023,Deposit,12124
14562,53114,31-10-2024,Deposit,144318
14563,51158,01-12-2024,Withdrawal,25570
14564,56579,06-08-2024,Withdrawal,41928
14565,52323,03-04-2024,Withdrawal,36117
14566,55188,24-11-2024,Withdrawal,93355
14567,56911,17-06-2023,Deposit,673706
14568,50577,30-09-2023,Deposit,35014
14569,51085,04-08-2023,Deposit,8779
14570,55409,20-06-2023,Deposit,38115
14571,53683,05-05-2026,Withdrawal,122021
14572,57273,14-02-2025,Deposit,24319
14573,52749,07-11-2024,Withdrawal,19736
14574,56304,27-04-2025,Deposit,107648
14575,56897,08-03-2026,Withdrawal,501426
14576,50541,24-05-2024,Deposit,433589
14577,50606,23-07-2025,Deposit,12111
14578,56592,16-10-2024,Deposit,9798
14579,52687,25-05-2024,Withdrawal,767686
14580,55444,05-08-2025,Deposit,11803
14581,51669,11-03-2026,Withdrawal,730944
14582,53396,04-10-2025,Deposit,13893
14583,54518,02-12-2025,Withdrawal,17235
14584,52337,22-07-2025,Withdrawal,35637
14585,54065,05-03-2026,Withdrawal,19710
14586,56768,01-01-2026,Withdrawal,105124
14587,52913,21-06-2025,Deposit,25668
14588,51971,13-04-2025,Deposit,860398
14589,50175,19-06-2023,Deposit,140442
14590,50647,02-01-2026,Withdrawal,35137
14591,55922,21-01-2025,Withdrawal,96912
14592,52554,18-03-2024,Withdrawal,986871
14593,54154,25-09-2025,Withdrawal,46655
14594,50367,03-03-2026,Deposit,523332
14595,54639,16-10-2023,Deposit,11856
14596,57408,08-06-2024,Deposit,257951
14597,55615,03-10-2025,Withdrawal,5153
14598,52450,31-03-2025,Withdrawal,369528
14599,57312,04-06-2025,Deposit,13704
14600,56905,15-11-2025,Deposit,29881
14601,57062,16-03-2024,Withdrawal,741772
14602,50479,12-05-2026,Withdrawal,21191
14603,50030,28-09-2023,Deposit,111691
14604,50573,16-06-2023,Withdrawal,290741
14605,56128,03-01-2026,Withdrawal,12529
14606,56692,06-06-2024,Withdrawal,17323
14607,50424,23-07-2024,Withdrawal,6425
14608,55476,12-08-2024,Withdrawal,112358
14609,51920,19-10-2025,Deposit,12236
14610,50110,18-08-2023,Withdrawal,12609
14611,55203,08-09-2023,Withdrawal,530294
14612,55974,29-01-2025,Deposit,384710
14613,53938,25-09-2023,Deposit,15098
14614,51926,22-10-2023,Deposit,416892
14615,53165,16-12-2024,Withdrawal,407420
14616,50653,12-09-2023,Withdrawal,262156
14617,51594,14-01-2025,Withdrawal,127210
14618,57244,11-10-2023,Deposit,689038
14619,50904,24-06-2025,Deposit,263444
14620,50131,05-08-2025,Deposit,42629
14621,54255,23-07-2023,Deposit,212554
14622,56643,23-09-2025,Deposit,34966
14623,55373,03-05-2024,Withdrawal,38842
14624,56599,28-05-2026,Deposit,38267
14625,55822,28-08-2023,Deposit,702971
14626,50221,09-09-2025,Withdrawal,42803
14627,52573,10-03-2026,Withdrawal,2515
14628,51227,23-09-2025,Deposit,435699
14629,51901,07-11-2025,Withdrawal,15961
14630,52306,10-02-2025,Withdrawal,45358
14631,56381,27-02-2025,Withdrawal,341124
14632,52008,21-10-2024,Deposit,94544
14633,54231,09-08-2023,Withdrawal,571454
14634,55069,12-05-2024,Withdrawal,41380
14635,56275,19-07-2025,Deposit,766459
14636,55541,09-08-2023,Deposit,16219
14637,51641,29-06-2024,Deposit,525537
14638,51364,10-07-2023,Withdrawal,832775
14639,51944,02-07-2023,Withdrawal,35701
14640,54115,19-01-2024,Withdrawal,26955
14641,50774,13-12-2023,Deposit,390503
14642,55102,05-11-2024,Deposit,31099
14643,56511,29-07-2024,Withdrawal,71308
14644,56879,09-06-2025,Withdrawal,222105
14645,57081,01-10-2024,Deposit,943261
14646,53187,07-06-2026,Deposit,29753
14647,57489,19-09-2023,Deposit,17483
14648,51380,25-02-2024,Deposit,851433
14649,51366,25-06-2024,Deposit,30254
14650,55853,20-01-2024,Withdrawal,12995
14651,53194,08-07-2024,Deposit,22782
14652,51304,07-10-2025,Deposit,6228
14653,54070,03-05-2025,Deposit,8074
14654,53460,22-07-2024,Deposit,30367
14655,53000,05-08-2024,Deposit,43390
14656,51920,13-12-2025,Deposit,46883
14657,57282,18-06-2025,Deposit,994506
14658,52399,10-03-2026,Deposit,6100
14659,50563,25-01-2024,Withdrawal,38414
14660,52825,28-03-2026,Withdrawal,102144
14661,55038,27-12-2024,Deposit,904111
14662,56720,02-01-2025,Deposit,46146
14663,54608,21-06-2024,Withdrawal,28314
14664,50524,26-09-2023,Withdrawal,992998
14665,50452,09-04-2025,Withdrawal,39803
14666,56001,04-07-2024,Deposit,43531
14667,52940,07-12-2025,Withdrawal,263738
14668,55351,17-12-2023,Deposit,37032
14669,53502,11-06-2025,Deposit,381215
14670,57069,05-04-2024,Withdrawal,278334
14671,53192,22-06-2023,Deposit,38014
14672,57378,11-07-2025,Deposit,90595
14673,52406,22-08-2025,Deposit,84656
14674,50844,07-04-2026,Withdrawal,194971
14675,52849,05-09-2023,Withdrawal,543235
14676,51420,14-10-2024,Withdrawal,550095
14677,54301,29-08-2024,Deposit,953361
14678,54062,15-04-2025,Withdrawal,45930
14679,52492,13-08-2024,Deposit,386200
14680,54931,27-02-2025,Withdrawal,450112
14681,56014,26-10-2024,Withdrawal,19831
14682,54210,14-10-2023,Withdrawal,441514
14683,56127,09-05-2025,Withdrawal,20303
14684,51473,29-11-2023,Deposit,9432
14685,55407,09-02-2026,Withdrawal,33841
14686,54753,20-01-2026,Deposit,147120
14687,51180,04-02-2025,Withdrawal,32534
14688,51397,14-01-2025,Deposit,386564
14689,51903,07-06-2026,Deposit,40243
14690,53612,20-12-2024,Withdrawal,785409
14691,55707,31-08-2023,Deposit,21619
14692,52671,18-02-2024,Deposit,48196
14693,55963,18-12-2024,Withdrawal,620123
14694,50761,01-07-2023,Deposit,5198
14695,54128,18-01-2026,Deposit,268760
14696,51768,14-11-2023,Withdrawal,8641
14697,54245,09-10-2024,Withdrawal,43755
14698,51686,21-03-2026,Deposit,7561
14699,54580,22-01-2024,Deposit,8274
14700,51133,04-07-2025,Withdrawal,36748
14701,52835,22-06-2025,Withdrawal,427152
14702,55645,14-04-2024,Deposit,14155
14703,50889,02-07-2024,Deposit,447583
14704,51606,14-06-2026,Deposit,37469
14705,50769,03-01-2026,Deposit,557196
14706,52641,06-05-2026,Withdrawal,26024
14707,50898,03-06-2025,Deposit,620967
14708,56473,10-02-2025,Deposit,8850
14709,54380,27-08-2024,Withdrawal,49348
14710,54461,10-12-2023,Withdrawal,773667
14711,55009,08-01-2025,Deposit,49008
14712,51313,23-12-2025,Withdrawal,27635
14713,57349,28-06-2024,Deposit,34855
14714,51505,20-01-2026,Withdrawal,13791
14715,52927,15-07-2025,Deposit,21781
14716,52384,02-09-2025,Withdrawal,486227
14717,52373,24-03-2024,Withdrawal,979793
14718,56867,11-04-2026,Withdrawal,19632
14719,53466,20-07-2025,Withdrawal,776840
14720,55378,21-07-2023,Withdrawal,628643
14721,52570,18-04-2024,Withdrawal,303083
14722,56925,23-12-2023,Deposit,480189
14723,51111,11-07-2023,Withdrawal,24649
14724,51392,20-09-2023,Withdrawal,81111
14725,52528,27-08-2025,Withdrawal,45561
14726,57210,17-02-2026,Deposit,19450
14727,55761,24-07-2023,Deposit,6490
14728,57095,30-03-2025,Withdrawal,14658
14729,51963,03-05-2026,Withdrawal,348127
14730,53660,06-10-2025,Withdrawal,2627
14731,57232,24-02-2024,Withdrawal,759826
14732,51057,12-10-2023,Withdrawal,535207
14733,56846,02-11-2023,Deposit,36738
14734,54792,02-08-2024,Deposit,938210
14735,52587,22-09-2024,Withdrawal,22272
14736,55437,22-03-2026,Deposit,819679
14737,52718,28-05-2024,Withdrawal,14916
14738,52497,13-06-2025,Withdrawal,44103
14739,51626,27-01-2025,Deposit,5456
14740,55054,05-09-2025,Withdrawal,699778
14741,57005,28-07-2024,Withdrawal,666057
14742,57204,24-09-2023,Deposit,546585
14743,51768,17-03-2025,Withdrawal,42786
14744,52324,03-10-2024,Withdrawal,121169
14745,52774,21-06-2023,Withdrawal,241442
14746,57389,23-03-2025,Deposit,151131
14747,53657,15-11-2023,Withdrawal,600443
14748,50378,15-10-2024,Withdrawal,39089
14749,51957,14-12-2023,Deposit,31493
14750,53156,05-12-2024,Withdrawal,21403
14751,52144,03-02-2024,Withdrawal,47279
14752,56538,24-05-2024,Deposit,291740
14753,54414,29-05-2026,Withdrawal,235608
14754,56847,13-12-2024,Withdrawal,38937
14755,52991,11-05-2025,Withdrawal,792142
14756,53023,27-03-2025,Withdrawal,24744
14757,54933,30-12-2023,Withdrawal,829281
14758,56450,06-05-2026,Deposit,45061
14759,54935,27-01-2024,Deposit,993876
14760,54759,12-08-2025,Deposit,822309
14761,53932,31-05-2024,Deposit,26247
14762,55119,31-01-2025,Deposit,5793
14763,57425,10-05-2026,Deposit,381357
14764,50149,19-09-2024,Withdrawal,274217
14765,56480,25-05-2024,Deposit,47276
14766,53727,06-02-2024,Deposit,19221
14767,54381,12-09-2024,Withdrawal,46250
14768,54527,18-07-2023,Deposit,32206
14769,55075,21-08-2023,Withdrawal,119122
14770,54291,10-12-2025,Deposit,753001
14771,51223,02-10-2023,Withdrawal,38511
14772,53244,24-03-2026,Deposit,48667
14773,56584,04-10-2023,Withdrawal,408448
14774,54912,03-09-2023,Deposit,453087
14775,50470,29-07-2025,Deposit,30235
14776,55672,28-06-2025,Withdrawal,288762
14777,50103,08-10-2024,Withdrawal,786053
14778,55040,04-11-2023,Deposit,7439
14779,51949,08-09-2023,Withdrawal,40312
14780,53968,15-08-2024,Withdrawal,1819
14781,51204,12-02-2026,Deposit,17381
14782,54518,15-08-2024,Deposit,38177
14783,52393,07-03-2025,Withdrawal,54731
14784,55540,20-02-2024,Deposit,387409
14785,50029,16-03-2024,Withdrawal,27307
14786,51533,10-08-2024,Deposit,347018
14787,57434,07-06-2024,Deposit,407823
14788,51340,07-07-2025,Withdrawal,46703
14789,51330,01-12-2025,Deposit,1088
14790,51382,25-11-2023,Withdrawal,281074
14791,56946,16-09-2024,Deposit,67228
14792,57264,19-09-2025,Deposit,20842
14793,56625,03-07-2024,Deposit,614389
14794,54284,21-08-2025,Withdrawal,8421
14795,50662,08-08-2023,Withdrawal,24143
14796,54527,12-11-2025,Deposit,1169
14797,50309,29-07-2023,Withdrawal,726
14798,50299,29-01-2026,Deposit,178548
14799,51524,09-05-2024,Deposit,22794
14800,56777,25-10-2025,Deposit,803447
14801,54946,12-07-2024,Withdrawal,42190
14802,52762,11-02-2024,Deposit,923703
14803,56617,23-01-2024,Deposit,30287
14804,50307,14-05-2025,Withdrawal,898766
14805,50217,16-05-2026,Deposit,40167
14806,50367,30-05-2025,Deposit,810092
14807,56444,11-06-2026,Withdrawal,273664
14808,52506,12-11-2023,Deposit,22317
14809,50384,30-08-2025,Deposit,321239
14810,51596,16-09-2024,Withdrawal,50599
14811,54842,18-05-2026,Withdrawal,730519
14812,55777,03-03-2026,Withdrawal,26246
14813,54530,16-12-2025,Withdrawal,17953
14814,56232,07-09-2024,Withdrawal,782052
14815,57327,14-10-2024,Withdrawal,38779
14816,54012,01-10-2024,Withdrawal,35796
14817,57067,15-10-2024,Withdrawal,23408
14818,54953,17-03-2026,Withdrawal,9690
14819,51755,01-07-2025,Deposit,121523
14820,56659,19-06-2025,Deposit,316324
14821,52422,29-03-2026,Deposit,14372
14822,51175,26-07-2024,Withdrawal,42804
14823,57339,29-06-2024,Withdrawal,11218
14824,54678,22-10-2023,Deposit,74443
14825,53637,06-03-2024,Withdrawal,884141
14826,54008,10-09-2024,Deposit,773784
14827,51389,01-06-2026,Withdrawal,48812
14828,57427,04-12-2023,Deposit,234074
14829,57220,02-07-2023,Withdrawal,26192
14830,55640,02-04-2025,Withdrawal,30445
14831,50817,27-03-2026,Withdrawal,23455
