Account_ID,Customer_ID,Branch_ID,Account_Type,Balance,Opening_Date
52499,10819,104,Current,346617,08-07-2017
52500,13938,102,Current,312870,18-07-2022
52501,14065,101,Savings,570279,18-09-2017
52502,14840,100,Current,891428,19-12-2023
52503,12852,100,Current,1624859,03-10-2022
52504,11778,106,Current,492841,20-07-2020
52505,10693,102,Current,414505,27-12-2024
52506,11017,103,Savings,420914,28-11-2019
52507,11579,103,Savings,833064,09-09-2017
52508,10819,100,Savings,477849,11-07-2023
52509,13984,108,Savings,1147825,18-09-2024
52510,14876,107,Savings,58229,27-09-2023
52511,14518,107,Current,688263,18-09-2021
52512,10451,100,Savings,212298,13-10-2018
52513,14528,109,Current,762086,24-08-2022
52514,11858,105,Current,220408,08-10-2020
52515,11663,103,Current,1043317,19-12-2023
52516,10743,100,Current,839585,09-11-2022
52517,11018,101,Current,838228,16-11-2021
52518,14676,107,Savings,1203250,10-07-2024
52519,14283,102,Savings,464471,14-09-2019
52520,10743,107,Current,1777358,26-05-2018
52521,12627,106,Savings,471893,24-12-2023
52522,11557,106,Savings,421297,25-03-2019
52523,13602,108,Savings,329442,05-02-2024
52524,12854,100,Current,1101646,08-11-2017
52525,14356,105,Current,813881,07-12-2018
52526,13534,102,Current,180190,14-06-2017
52527,11418,103,Savings,880059,27-11-2019
52528,11712,103,Savings,145212,24-09-2024
52529,10101,103,Current,419446,29-04-2024
52530,14257,100,Savings,1877986,27-11-2025
52531,14490,105,Current,1145560,05-05-2018
52532,13332,109,Savings,776660,17-02-2024
52533,11007,102,Savings,1452902,02-07-2016
52534,11467,106,Current,1739965,01-02-2023
52535,10673,105,Savings,1804594,01-05-2019
52536,11268,105,Current,87031,24-09-2018
52537,10658,105,Savings,1499754,17-12-2018
52538,11287,104,Savings,1150877,19-04-2022
52539,12925,107,Current,160898,28-09-2016
52540,10389,106,Savings,301183,27-12-2022
52541,12340,106,Savings,300578,02-03-2025
52542,12938,104,Current,615900,07-02-2019
52543,13136,107,Current,1318736,04-11-2020
52544,10175,102,Savings,219700,28-01-2024
52545,11963,108,Savings,1855443,09-02-2026
52546,14363,107,Current,579863,19-07-2016
52547,13362,100,Savings,17491,09-09-2020
52548,12085,103,Savings,61492,06-11-2016
52549,12465,105,Current,481809,04-12-2021
52550,11079,107,Savings,1934054,14-12-2023
52551,13031,109,Savings,453668,12-05-2026
52552,13549,100,Current,56173,23-01-2024
52553,13555,105,Current,1467198,26-04-2024
52554,14051,109,Current,35960,10-08-2023
52555,10874,100,Current,689701,17-01-2017
52556,12396,105,Current,242188,02-09-2025
52557,13887,106,Current,154159,04-05-2017
52558,13811,100,Current,1679467,16-06-2016
52559,10605,109,Current,1403192,27-04-2020
52560,14175,101,Current,50905,21-09-2024
52561,12249,102,Current,1283918,20-12-2025
52562,13159,100,Savings,1857188,27-03-2019
52563,14981,100,Savings,1620610,07-02-2017
52564,14257,103,Current,1035818,31-03-2018
52565,11843,106,Current,293055,03-08-2017
52566,11608,105,Current,1764295,29-04-2023
52567,10378,102,Current,965170,24-06-2018
52568,10590,102,Savings,161410,20-05-2018
52569,13381,104,Current,1443490,14-08-2023
52570,11345,109,Current,1282780,01-04-2022
52571,13657,103,Current,1029688,27-01-2023
52572,10365,104,Savings,1518020,12-03-2018
52573,14240,105,Savings,278281,20-07-2025
52574,14244,101,Savings,1040237,02-01-2018
52575,13274,109,Current,454521,03-12-2024
52576,12041,104,Savings,297758,09-12-2024
52577,12589,105,Current,1119549,05-01-2017
52578,10717,103,Savings,932460,20-03-2019
52579,10278,109,Savings,750361,16-06-2025
52580,12216,102,Current,1494000,20-08-2025
52581,13537,102,Savings,638953,28-05-2026
52582,14697,102,Savings,1774565,26-01-2025
52583,12634,105,Current,756056,05-02-2023
52584,14380,101,Current,1532058,16-08-2023
52585,14856,109,Current,1151171,03-01-2022
52586,10752,106,Current,607337,14-05-2022
52587,13099,100,Savings,446220,19-05-2026
52588,12646,109,Savings,1118651,02-11-2021
52589,12258,107,Savings,846079,28-05-2021
52590,10159,103,Savings,1581848,26-01-2022
52591,12897,105,Current,811235,09-12-2025
52592,13675,108,Savings,1673495,22-09-2022
52593,11138,105,Savings,554336,21-03-2018
52594,13785,102,Savings,1004176,08-04-2020
52595,12911,102,Current,616752,23-11-2018
52596,11676,106,Savings,671600,25-12-2017
52597,13747,105,Current,939930,27-06-2024
52598,14789,109,Savings,1315040,18-10-2021
52599,10793,104,Current,595357,19-08-2023
52600,11959,109,Savings,1690104,24-10-2020
52601,14212,109,Current,415032,09-06-2023
52602,13702,101,Current,295192,19-03-2023
52603,12074,100,Savings,49816,15-09-2016
52604,13107,109,Savings,243163,19-03-2025
52605,12118,109,Savings,297784,04-11-2018
52606,13522,106,Savings,1524605,21-01-2022
52607,14594,106,Savings,1019679,12-06-2022
52608,11782,109,Savings,1980318,28-05-2024
52609,13911,108,Savings,376775,01-12-2023
52610,11799,105,Savings,686573,10-10-2016
52611,10695,102,Current,551703,04-10-2023
52612,10835,103,Current,496056,13-06-2025
52613,12458,109,Current,797653,26-04-2018
52614,12383,102,Current,205457,01-01-2019
52615,14867,103,Savings,1900306,16-07-2018
52616,13054,104,Current,661634,26-12-2017
52617,11338,104,Current,1944760,11-05-2019
52618,11434,108,Current,443058,18-01-2023
52619,13622,104,Current,504261,30-05-2026
52620,11752,108,Current,1777944,04-08-2021
52621,14860,106,Current,1998406,01-01-2021
52622,13562,100,Savings,454330,12-08-2024
52623,13375,104,Savings,1260617,12-03-2026
52624,13109,109,Savings,1136424,05-11-2016
52625,14510,108,Current,194342,15-08-2022
52626,10969,106,Current,1872784,08-10-2023
52627,14774,104,Savings,1667209,02-05-2026
52628,11085,103,Current,1049901,04-04-2020
52629,12102,104,Current,1520729,17-09-2017
52630,10272,108,Savings,577352,15-02-2022
52631,14020,100,Current,1049420,16-06-2019
52632,10444,100,Current,117985,08-01-2022
52633,14987,103,Savings,909354,25-05-2025
52634,12878,105,Current,349656,28-12-2021
52635,13343,108,Current,298200,15-09-2020
52636,13243,103,Current,1464824,10-07-2025
52637,14160,106,Savings,1807342,14-06-2020
52638,10985,108,Current,1451450,19-09-2021
52639,11376,105,Current,1883460,27-11-2025
52640,11565,106,Savings,1470768,01-07-2025
52641,14436,109,Savings,1438990,18-10-2025
52642,11889,104,Savings,248665,21-04-2024
52643,13165,101,Current,1724084,14-08-2017
52644,14801,109,Savings,129561,04-08-2022
52645,12398,109,Savings,962040,05-11-2018
52646,11133,108,Current,718229,08-06-2024
52647,11755,106,Current,201356,18-06-2018
52648,12891,100,Current,580307,03-05-2020
52649,14413,104,Current,1081161,27-12-2025
52650,12143,108,Current,279625,26-04-2019
52651,13234,105,Current,692745,15-07-2022
52652,13318,104,Current,1324720,27-08-2025
52653,11894,102,Savings,1984717,31-01-2026
52654,14605,100,Current,637749,05-11-2019
52655,12147,100,Savings,1258783,16-11-2018
52656,11199,101,Savings,1183763,12-11-2020
52657,10055,101,Current,1295330,28-10-2025
52658,13122,105,Savings,1522895,28-05-2018
52659,11572,102,Savings,878767,29-10-2021
52660,14115,108,Savings,1127215,11-09-2020
52661,12142,101,Current,1648054,27-05-2021
52662,11036,103,Savings,628423,05-06-2018
52663,13989,103,Savings,513584,28-03-2022
52664,13007,109,Current,622029,06-05-2024
52665,11124,100,Current,1505116,20-01-2017
52666,10558,108,Current,35527,13-04-2023
52667,10256,100,Savings,357726,02-10-2024
52668,14335,105,Savings,1178889,31-12-2019
52669,12559,106,Current,1083687,25-09-2022
52670,11174,104,Savings,1812998,18-08-2020
52671,11591,103,Savings,1441834,11-11-2019
52672,13587,109,Savings,827619,30-07-2016
52673,10795,109,Savings,415090,19-05-2020
52674,12920,109,Current,1607093,09-07-2023
52675,13428,106,Savings,319309,19-03-2022
52676,11503,100,Savings,1089996,13-11-2021
52677,13765,101,Current,590259,18-11-2021
52678,11778,108,Savings,1202350,15-03-2017
52679,10114,104,Current,396275,09-11-2018
52680,10347,100,Current,1861797,01-07-2024
52681,11922,107,Savings,421067,01-03-2025
52682,10318,107,Current,1123355,15-11-2023
52683,14087,108,Savings,48508,11-01-2020
52684,10236,102,Savings,137348,07-11-2021
52685,11667,108,Savings,1113451,29-07-2017
52686,14344,104,Current,682599,30-12-2025
52687,11980,101,Current,35917,20-10-2024
52688,10664,105,Current,452498,10-08-2025
52689,11162,104,Current,308177,13-07-2020
52690,10175,104,Savings,185845,13-02-2023
52691,11003,108,Savings,423940,09-06-2017
52692,13552,106,Current,66710,18-11-2022
52693,14095,106,Savings,206054,05-01-2024
52694,12172,100,Current,1964648,10-05-2026
52695,11786,105,Savings,328299,06-09-2017
52696,10834,104,Current,1818560,12-05-2020
52697,13349,107,Current,416414,13-07-2018
52698,10385,108,Savings,791692,13-03-2026
52699,12099,109,Current,437616,27-08-2022
52700,10769,103,Savings,364913,05-10-2016
52701,13588,102,Current,303620,04-11-2018
52702,13861,107,Savings,292031,23-02-2026
52703,14519,100,Current,387122,25-11-2022
52704,14844,103,Savings,1580613,01-08-2019
52705,11146,100,Savings,741469,26-07-2017
52706,13415,102,Savings,1245077,10-11-2022
52707,14951,108,Current,849657,14-05-2019
52708,14094,107,Current,1999124,14-10-2021
52709,12697,103,Savings,1594263,16-06-2017
52710,10038,102,Current,1469403,09-03-2024
52711,13663,106,Current,1806299,18-10-2016
52712,10503,108,Current,324358,26-04-2026
52713,11760,100,Current,626888,01-03-2025
52714,11468,103,Savings,1635387,16-03-2026
52715,12423,105,Current,1523642,25-02-2017
52716,12347,100,Current,479320,09-10-2023
52717,12602,109,Savings,1752929,29-01-2017
52718,14118,108,Savings,1147414,03-02-2020
52719,13269,108,Savings,461486,04-02-2024
52720,10951,103,Savings,940077,09-02-2020
52721,12919,104,Savings,1169988,12-07-2024
52722,14841,101,Savings,1301989,04-05-2017
52723,13851,108,Current,1813815,06-08-2021
52724,14397,102,Current,224221,03-11-2025
52725,13991,108,Savings,1564444,27-02-2025
52726,14925,105,Savings,515236,27-12-2023
52727,12218,100,Savings,755916,09-12-2022
52728,10338,102,Current,1540347,11-10-2024
52729,12051,101,Savings,1210004,07-02-2022
52730,11952,107,Savings,1511264,11-06-2017
52731,12725,108,Current,449274,21-03-2018
52732,10614,102,Current,37360,02-07-2019
52733,12783,109,Current,1317602,06-12-2025
52734,14164,103,Savings,1095339,07-02-2025
52735,14145,106,Savings,316732,09-10-2025
52736,10521,108,Current,359613,02-03-2018
52737,13218,102,Current,1837693,05-01-2017
52738,13113,102,Savings,1079373,08-11-2018
52739,14066,105,Savings,71603,16-05-2021
52740,10192,106,Savings,479897,09-06-2021
52741,10349,104,Current,1619677,28-03-2026
52742,13218,101,Savings,1119682,05-08-2024
52743,13817,104,Savings,1190605,13-08-2025
52744,14558,108,Savings,881077,05-02-2025
52745,12841,106,Current,1215803,10-02-2022
52746,10183,102,Savings,1608152,16-04-2022
52747,13033,100,Current,91172,14-03-2018
52748,10172,107,Current,974268,29-09-2022
52749,10074,107,Savings,1095921,04-06-2025
52750,12123,108,Current,169183,18-07-2019
52751,13881,101,Current,1989368,30-08-2025
52752,12346,106,Savings,1967080,06-06-2021
52753,14119,100,Current,68951,03-05-2025
52754,13980,103,Current,563403,23-03-2017
52755,13048,102,Savings,1911117,11-10-2024
52756,14839,104,Savings,1814200,13-10-2022
52757,12363,105,Savings,624843,01-02-2023
52758,13129,105,Savings,794455,10-03-2017
52759,14727,106,Savings,373149,05-06-2018
52760,10011,101,Current,1571478,28-01-2020
52761,11507,100,Savings,573180,06-02-2020
52762,10197,104,Current,430757,03-02-2023
52763,12344,104,Savings,239318,26-08-2022
52764,10388,104,Savings,93244,15-02-2026
52765,12090,108,Current,1705174,09-07-2020
52766,13717,108,Current,1608066,27-02-2021
52767,13229,104,Current,73750,30-12-2019
52768,13035,101,Savings,1386458,15-03-2022
52769,13424,109,Current,679216,08-01-2025
52770,14730,109,Current,540497,20-10-2018
52771,11713,105,Savings,290563,08-04-2018
52772,14073,106,Current,483568,28-07-2023
52773,13209,105,Current,314080,11-09-2021
52774,10525,107,Current,329933,20-10-2019
52775,12815,100,Savings,270483,12-06-2021
52776,11300,109,Savings,78922,27-07-2022
52777,11770,103,Savings,1874720,11-12-2017
52778,11562,104,Current,657523,11-09-2019
52779,14159,104,Savings,1591578,03-11-2023
52780,12382,104,Current,544096,07-01-2018
52781,12592,107,Current,1823133,07-02-2018
52782,10373,102,Savings,1668143,21-12-2018
52783,14986,109,Savings,835945,25-04-2022
52784,12159,104,Savings,1374584,29-09-2016
52785,12909,105,Current,47125,25-09-2024
52786,11813,107,Savings,1113198,24-08-2018
52787,11975,105,Savings,436559,23-06-2024
52788,11682,107,Savings,366983,07-03-2019
52789,12371,101,Savings,1648587,14-09-2017
52790,14703,101,Current,40025,20-09-2019
52791,12258,107,Savings,564585,09-10-2019
52792,12355,103,Current,1995602,17-05-2017
52793,13696,105,Current,1892876,09-09-2022
52794,11602,108,Current,738458,14-08-2018
52795,11659,106,Current,293630,24-05-2021
52796,14179,108,Current,1244869,14-09-2016
52797,11318,100,Savings,896088,22-06-2025
52798,12573,108,Savings,264603,21-09-2018
52799,10304,105,Savings,1293359,06-12-2017
52800,12992,101,Savings,440105,04-04-2022
52801,12097,107,Current,650765,15-12-2023
52802,13266,104,Current,982854,01-08-2024
52803,10664,102,Current,1633098,09-11-2020
52804,10418,100,Current,1880658,24-08-2023
52805,14149,108,Savings,512702,30-12-2017
52806,12696,104,Savings,1491812,23-10-2022
52807,10900,104,Savings,235691,27-02-2024
52808,10513,107,Savings,53635,29-01-2022
52809,13796,100,Savings,1214627,21-04-2022
52810,11702,102,Current,76743,24-03-2025
52811,13274,106,Current,1885749,16-01-2021
52812,14983,107,Current,274598,07-06-2017
52813,14443,104,Current,95569,23-02-2022
52814,11895,109,Current,1997731,11-09-2019
52815,14609,100,Current,791296,12-09-2025
52816,13407,102,Current,266523,15-03-2017
52817,11843,109,Current,304729,26-07-2016
52818,14028,104,Current,1093545,20-06-2017
52819,13386,108,Current,166703,16-06-2017
52820,14292,106,Savings,419918,02-11-2023
52821,12377,103,Current,1210954,23-11-2022
52822,11332,109,Current,56552,03-08-2018
52823,12240,100,Savings,394104,15-07-2021
52824,11170,105,Current,1835967,20-10-2024
52825,10042,106,Current,151213,03-12-2017
52826,11967,108,Current,1788664,22-11-2016
52827,11481,106,Current,478694,07-07-2023
52828,14119,103,Current,160882,19-04-2024
52829,11371,103,Savings,1114670,03-08-2022
52830,14233,103,Savings,748769,15-10-2021
52831,12158,106,Savings,601023,03-02-2026
52832,12250,107,Current,1396967,10-03-2020
52833,13014,101,Savings,451734,30-01-2020
52834,11781,109,Current,744060,02-01-2026
52835,14119,103,Current,75738,21-05-2019
52836,11726,101,Current,160675,09-10-2020
52837,10706,109,Current,1382780,02-08-2017
52838,11221,106,Savings,88778,20-11-2018
52839,12435,106,Current,139388,19-05-2024
52840,14147,108,Savings,1603990,05-03-2018
52841,13463,104,Current,1265132,07-08-2019
52842,13347,103,Savings,1840470,11-11-2017
52843,13090,106,Savings,1384153,20-02-2017
52844,14000,105,Savings,997079,22-01-2022
52845,14177,108,Current,254201,17-11-2020
52846,14957,109,Savings,1626687,24-01-2017
52847,14649,108,Current,393225,24-10-2020
52848,12744,102,Savings,1062999,05-12-2018
52849,10917,105,Current,445241,04-01-2026
52850,13338,102,Current,1790265,23-01-2019
52851,14626,105,Current,619148,15-12-2016
52852,13230,102,Current,533802,09-12-2023
52853,12061,108,Savings,1601869,22-05-2020
52854,12455,106,Current,1250799,26-11-2018
52855,11162,106,Current,1670401,21-04-2021
52856,13301,105,Current,1106409,02-01-2026
52857,14478,101,Savings,366170,29-10-2023
52858,13427,101,Current,238411,04-07-2016
52859,12053,109,Savings,293552,28-07-2022
52860,14268,107,Savings,1604462,16-02-2017
52861,10447,107,Savings,231201,14-12-2016
52862,11101,103,Savings,322640,28-04-2019
52863,12910,102,Savings,1885758,17-09-2017
52864,14393,104,Current,993573,18-11-2025
52865,14122,101,Savings,1948145,14-11-2017
52866,13746,105,Current,1159485,24-12-2024
52867,10816,109,Savings,659393,08-09-2018
52868,13635,108,Current,1387230,21-07-2022
52869,10023,100,Current,852364,20-11-2025
52870,12878,104,Current,155261,25-10-2018
52871,11699,100,Savings,1982581,22-12-2018
52872,13644,107,Current,437071,08-01-2018
52873,10510,109,Savings,1325583,05-07-2022
52874,13706,105,Savings,1838851,29-08-2022
52875,13291,106,Savings,68179,22-01-2018
52876,14014,107,Current,929525,22-09-2025
52877,14262,105,Current,1464634,18-03-2023
52878,11459,101,Savings,1041727,01-04-2019
52879,11138,101,Savings,361511,31-01-2018
52880,12662,103,Savings,1534745,28-04-2022
52881,13204,103,Savings,573058,06-09-2024
52882,13221,100,Savings,14392,11-07-2023
52883,10604,101,Current,1726409,05-09-2023
52884,11244,108,Savings,1413021,04-07-2023
52885,14411,107,Savings,1665620,30-10-2018
52886,14501,104,Current,441908,08-02-2026
52887,10705,106,Current,1503043,07-09-2024
52888,10596,105,Current,42998,02-02-2019
52889,14888,105,Current,1007467,20-10-2016
52890,10429,102,Savings,108590,15-03-2017
52891,14082,108,Savings,1239905,18-04-2017
52892,12567,102,Current,738498,10-10-2018
52893,13456,107,Current,1641839,11-04-2023
52894,10007,100,Savings,266396,10-05-2017
52895,14858,108,Savings,215446,16-06-2017
52896,11144,104,Savings,597872,02-04-2021
52897,14703,101,Savings,22240,20-06-2017
52898,14959,100,Savings,1778616,05-08-2017
52899,13730,106,Current,967426,14-07-2025
52900,14057,106,Savings,406491,08-02-2025
52901,10101,103,Current,112032,29-12-2019
52902,10543,105,Savings,1013479,04-01-2026
52903,12441,104,Savings,82591,14-09-2023
52904,14067,107,Current,1592924,29-07-2019
52905,11819,106,Savings,750110,20-04-2025
52906,14024,103,Current,683373,01-07-2016
52907,11426,107,Current,1909236,18-01-2021
52908,11029,108,Savings,1688010,22-09-2017
52909,10833,109,Current,1032974,11-09-2022
52910,10293,103,Savings,1522852,09-12-2017
52911,11545,106,Current,381125,19-07-2022
52912,10490,106,Current,1147253,16-07-2017
52913,13140,109,Savings,131949,08-04-2025
52914,14952,101,Current,398283,24-03-2019
52915,11190,100,Current,252890,19-08-2024
52916,11936,104,Current,1462694,03-09-2021
52917,11394,108,Savings,1334908,08-12-2022
52918,13276,102,Current,33306,16-06-2025
52919,12635,108,Savings,66947,25-05-2020
52920,13953,101,Savings,418430,20-05-2023
52921,12852,106,Savings,931597,13-04-2026
52922,12909,103,Savings,18737,03-08-2019
52923,13740,109,Current,494402,11-03-2019
52924,10974,109,Current,413923,18-01-2017
52925,14269,101,Savings,228908,29-01-2019
52926,13290,108,Savings,761322,04-07-2023
